Label,TagSet,AssetType,Asset,AssetParent,City,Building,Wing,Floor,Room,Zone
44G_U25_CLG_VLV,FCU_Cooling_Valve_Percentage_Command,FCU,U25,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U25,NA
44G_U25_DAT,FCU_Supply_Air_Temperature_Sensor,FCU,U25,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U25,NA
44G_U25_FAN_SPD,FCU_Fan_Speed_Sensor_Command,FCU,U25,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U25,NA
44G_U25_FCU_FAULT,FCU_Fault_Sensor,FCU,U25,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U25,NA
44G_U25_HTG_VLV,FCU_Heating_Valve_Percentage_Command,FCU,U25,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U25,NA
44G_U25_RAT,FCU_Return_Air_Temperature_Sensor,FCU,U25,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U25,NA
44G_U25_TEMP_SPT,FCU_Air_Temperature_Setpoint,FCU,U25,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U25,NA
44G_U26_CLG_VLV,FCU_Cooling_Valve_Percentage_Command,FCU,U26,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U26,NA
44G_U26_DAT,FCU_Supply_Air_Temperature_Sensor,FCU,U26,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U26,NA
44G_U26_FAN_SPD,FCU_Fan_Speed_Sensor_Command,FCU,U26,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U26,NA
44G_U26_FCU_FAULT,FCU_Fault_Sensor,FCU,U26,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U26,NA
44G_U26_HTG_VLV,FCU_Heating_Valve_Percentage_Command,FCU,U26,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U26,NA
44G_U26_RAT,FCU_Return_Air_Temperature_Sensor,FCU,U26,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U26,NA
44G_U26_TEMP_SPT,FCU_Air_Temperature_Setpoint,FCU,U26,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U26,NA
44G_U27_CLG_VLV,FCU_Cooling_Valve_Percentage_Command,FCU,U27,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U27,NA
44G_U27_DAT,FCU_Supply_Air_Temperature_Sensor,FCU,U27,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U27,NA
44G_U27_FAN_SPD,FCU_Fan_Speed_Sensor_Command,FCU,U27,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U27,NA
44G_U27_FCU_FAULT,FCU_Fault_Sensor,FCU,U27,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U27,NA
44G_U27_HTG_VLV,FCU_Heating_Valve_Percentage_Command,FCU,U27,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U27,NA
44G_U27_RAT,FCU_Return_Air_Temperature_Sensor,FCU,U27,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U27,NA
44G_U27_TEMP_SPT,FCU_Air_Temperature_Setpoint,FCU,U27,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U27,NA
44G_U28_CLG_VLV,FCU_Cooling_Valve_Percentage_Command,FCU,U28,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U28,NA
44G_U28_DAT,FCU_Supply_Air_Temperature_Sensor,FCU,U28,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U28,NA
44G_U28_FAN_SPD,FCU_Fan_Speed_Sensor_Command,FCU,U28,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U28,NA
44G_U28_FCU_FAULT,FCU_Fault_Sensor,FCU,U28,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U28,NA
44G_U28_HTG_VLV,FCU_Heating_Valve_Percentage_Command,FCU,U28,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U28,NA
44G_U28_RAT,FCU_Return_Air_Temperature_Sensor,FCU,U28,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U28,NA
44G_U28_TEMP_SPT,FCU_Air_Temperature_Setpoint,FCU,U28,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U28,NA
44G_U29_CLG_VLV,FCU_Cooling_Valve_Percentage_Command,FCU,U29,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U29,NA
44G_U29_DAT,FCU_Supply_Air_Temperature_Sensor,FCU,U29,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U29,NA
44G_U29_FAN_SPD,FCU_Fan_Speed_Sensor_Command,FCU,U29,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U29,NA
44G_U29_FCU_FAULT,FCU_Fault_Sensor,FCU,U29,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U29,NA
44G_U29_HTG_VLV,FCU_Heating_Valve_Percentage_Command,FCU,U29,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U29,NA
44G_U29_RAT,FCU_Return_Air_Temperature_Sensor,FCU,U29,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U29,NA
44G_U29_TEMP_SPT,FCU_Air_Temperature_Setpoint,FCU,U29,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U29,NA
44G_U2_CLG_VLV,FCU_Cooling_Valve_Percentage_Command,FCU,U2,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U2,NA
44G_U2_DAT,FCU_Supply_Air_Temperature_Sensor,FCU,U2,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U2,NA
44G_U2_FAN_SPD,FCU_Fan_Speed_Sensor_Command,FCU,U2,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U2,NA
44G_U2_FCU_FAULT,FCU_Fault_Sensor,FCU,U2,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U2,NA
44G_U2_HTG_VLV,FCU_Heating_Valve_Percentage_Command,FCU,U2,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U2,NA
44G_U2_RAT,FCU_Return_Air_Temperature_Sensor,FCU,U2,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U2,NA
44G_U2_TEMP_SPT,FCU_Air_Temperature_Setpoint,FCU,U2,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U2,NA
44G_U30_CLG_VLV,FCU_Cooling_Valve_Percentage_Command,FCU,U30,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U30,NA
44G_U30_DAT,FCU_Supply_Air_Temperature_Sensor,FCU,U30,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U30,NA
44G_U30_FAN_SPD,FCU_Fan_Speed_Sensor_Command,FCU,U30,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U30,NA
44G_U30_FCU_FAULT,FCU_Fault_Sensor,FCU,U30,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U30,NA
44G_U30_HTG_VLV,FCU_Heating_Valve_Percentage_Command,FCU,U30,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U30,NA
44G_U30_RAT,FCU_Return_Air_Temperature_Sensor,FCU,U30,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U30,NA
44G_U30_TEMP_SPT,FCU_Air_Temperature_Setpoint,FCU,U30,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U30,NA
44G_U31_CLG_VLV,FCU_Cooling_Valve_Percentage_Command,FCU,U31,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U31,NA
44G_U31_DAT,FCU_Supply_Air_Temperature_Sensor,FCU,U31,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U31,NA
44G_U31_FAN_SPD,FCU_Fan_Speed_Sensor_Command,FCU,U31,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U31,NA
44G_U31_FCU_FAULT,FCU_Fault_Sensor,FCU,U31,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U31,NA
44G_U31_HTG_VLV,FCU_Heating_Valve_Percentage_Command,FCU,U31,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U31,NA
44G_U31_RAT,FCU_Return_Air_Temperature_Sensor,FCU,U31,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U31,NA
44G_U31_TEMP_SPT,FCU_Air_Temperature_Setpoint,FCU,U31,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U31,NA
44G_U32_CLG_VLV,FCU_Cooling_Valve_Percentage_Command,FCU,U32,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U32,NA
44G_U32_DAT,FCU_Supply_Air_Temperature_Sensor,FCU,U32,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U32,NA
44G_U32_FAN_SPD,FCU_Fan_Speed_Sensor_Command,FCU,U32,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U32,NA
44G_U32_FCU_FAULT,FCU_Fault_Sensor,FCU,U32,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U32,NA
44G_U32_HTG_VLV,FCU_Heating_Valve_Percentage_Command,FCU,U32,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U32,NA
44G_U32_RAT,FCU_Return_Air_Temperature_Sensor,FCU,U32,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U32,NA
44G_U32_TEMP_SPT,FCU_Air_Temperature_Setpoint,FCU,U32,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U32,NA
44G_U33_CLG_VLV,FCU_Cooling_Valve_Percentage_Command,FCU,U33,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U33,NA
44G_U33_DAT,FCU_Supply_Air_Temperature_Sensor,FCU,U33,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U33,NA
44G_U33_FAN_SPD,FCU_Fan_Speed_Sensor_Command,FCU,U33,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U33,NA
44G_U33_FCU_FAULT,FCU_Fault_Sensor,FCU,U33,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U33,NA
44G_U33_HTG_VLV,FCU_Heating_Valve_Percentage_Command,FCU,U33,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U33,NA
44G_U33_RAT,FCU_Return_Air_Temperature_Sensor,FCU,U33,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U33,NA
44G_U33_TEMP_SPT,FCU_Air_Temperature_Setpoint,FCU,U33,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U33,NA
44G_U34_CLG_VLV,FCU_Cooling_Valve_Percentage_Command,FCU,U34,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U34,NA
44G_U34_DAT,FCU_Supply_Air_Temperature_Sensor,FCU,U34,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U34,NA
44G_U34_FAN_SPD,FCU_Fan_Speed_Sensor_Command,FCU,U34,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U34,NA
44G_U34_FCU_FAULT,FCU_Fault_Sensor,FCU,U34,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U34,NA
44G_U34_HTG_VLV,FCU_Heating_Valve_Percentage_Command,FCU,U34,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U34,NA
44G_U34_RAT,FCU_Return_Air_Temperature_Sensor,FCU,U34,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U34,NA
44G_U34_TEMP_SPT,FCU_Air_Temperature_Setpoint,FCU,U34,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U34,NA
44G_U35_CLG_VLV,FCU_Cooling_Valve_Percentage_Command,FCU,U35,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U35,NA
44G_U35_DAT,FCU_Supply_Air_Temperature_Sensor,FCU,U35,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U35,NA
44G_U35_FAN_SPD,FCU_Fan_Speed_Sensor_Command,FCU,U35,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U35,NA
44G_U35_FCU_FAULT,FCU_Fault_Sensor,FCU,U35,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U35,NA
44G_U35_HTG_VLV,FCU_Heating_Valve_Percentage_Command,FCU,U35,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U35,NA
44G_U35_RAT,FCU_Return_Air_Temperature_Sensor,FCU,U35,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U35,NA
44G_U35_TEMP_SPT,FCU_Air_Temperature_Setpoint,FCU,U35,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U35,NA
44G_U36_CLG_VLV,FCU_Cooling_Valve_Percentage_Command,FCU,U36,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U36,NA
44G_U36_DAT,FCU_Supply_Air_Temperature_Sensor,FCU,U36,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U36,NA
44G_U36_FAN_SPD,FCU_Fan_Speed_Sensor_Command,FCU,U36,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U36,NA
44G_U36_FCU_FAULT,FCU_Fault_Sensor,FCU,U36,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U36,NA
44G_U36_HTG_VLV,FCU_Heating_Valve_Percentage_Command,FCU,U36,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U36,NA
44G_U36_RAT,FCU_Return_Air_Temperature_Sensor,FCU,U36,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U36,NA
44G_U36_TEMP_SPT,FCU_Air_Temperature_Setpoint,FCU,U36,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U36,NA
44G_U37_CLG_VLV,FCU_Cooling_Valve_Percentage_Command,FCU,U37,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U37,NA
44G_U37_DAT,FCU_Supply_Air_Temperature_Sensor,FCU,U37,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U37,NA
44G_U37_FAN_SPD,FCU_Fan_Speed_Sensor_Command,FCU,U37,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U37,NA
44G_U37_FCU_FAULT,FCU_Fault_Sensor,FCU,U37,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U37,NA
44G_U37_HTG_VLV,FCU_Heating_Valve_Percentage_Command,FCU,U37,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U37,NA
44G_U37_RAT,FCU_Return_Air_Temperature_Sensor,FCU,U37,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U37,NA
44G_U37_TEMP_SPT,FCU_Air_Temperature_Setpoint,FCU,U37,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U37,NA
44G_U3_CLG_VLV,FCU_Cooling_Valve_Percentage_Command,FCU,U3,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U3,NA
44G_U3_DAT,FCU_Supply_Air_Temperature_Sensor,FCU,U3,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U3,NA
44G_U3_FAN_SPD,FCU_Fan_Speed_Sensor_Command,FCU,U3,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U3,NA
44G_U3_FCU_FAULT,FCU_Fault_Sensor,FCU,U3,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U3,NA
44G_U3_HTG_VLV,FCU_Heating_Valve_Percentage_Command,FCU,U3,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U3,NA
44G_U3_RAT,FCU_Return_Air_Temperature_Sensor,FCU,U3,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U3,NA
44G_U3_TEMP_SPT,FCU_Air_Temperature_Setpoint,FCU,U3,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U3,NA
44G_U4_CLG_VLV,FCU_Cooling_Valve_Percentage_Command,FCU,U4,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U4,NA
44G_U4_DAT,FCU_Supply_Air_Temperature_Sensor,FCU,U4,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U4,NA
44G_U4_FAN_SPD,FCU_Fan_Speed_Sensor_Command,FCU,U4,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U4,NA
44G_U4_FCU_FAULT,FCU_Fault_Sensor,FCU,U4,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U4,NA
44G_U4_HTG_VLV,FCU_Heating_Valve_Percentage_Command,FCU,U4,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U4,NA
44G_U4_RAT,FCU_Return_Air_Temperature_Sensor,FCU,U4,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U4,NA
44G_U4_TEMP_SPT,FCU_Air_Temperature_Setpoint,FCU,U4,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U4,NA
44G_U5_CLG_VLV,FCU_Cooling_Valve_Percentage_Command,FCU,U5,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U5,NA
44G_U5_DAT,FCU_Supply_Air_Temperature_Sensor,FCU,U5,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U5,NA
44G_U5_FAN_SPD,FCU_Fan_Speed_Sensor_Command,FCU,U5,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U5,NA
44G_U5_FCU_FAULT,FCU_Fault_Sensor,FCU,U5,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U5,NA
44G_U5_HTG_VLV,FCU_Heating_Valve_Percentage_Command,FCU,U5,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U5,NA
44G_U5_RAT,FCU_Return_Air_Temperature_Sensor,FCU,U5,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U5,NA
44G_U5_TEMP_SPT,FCU_Air_Temperature_Setpoint,FCU,U5,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U5,NA
44G_U6_CLG_VLV,FCU_Cooling_Valve_Percentage_Command,FCU,U6,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U6,NA
44G_U6_DAT,FCU_Supply_Air_Temperature_Sensor,FCU,U6,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U6,NA
44G_U6_FAN_SPD,FCU_Fan_Speed_Sensor_Command,FCU,U6,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U6,NA
44G_U6_FCU_FAULT,FCU_Fault_Sensor,FCU,U6,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U6,NA
44G_U6_HTG_VLV,FCU_Heating_Valve_Percentage_Command,FCU,U6,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U6,NA
44G_U6_RAT,FCU_Return_Air_Temperature_Sensor,FCU,U6,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U6,NA
44G_U6_TEMP_SPT,FCU_Air_Temperature_Setpoint,FCU,U6,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U6,NA
44G_U7_CLG_VLV,FCU_Cooling_Valve_Percentage_Command,FCU,U7,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U7,NA
44G_U7_DAT,FCU_Supply_Air_Temperature_Sensor,FCU,U7,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U7,NA
44G_U7_FAN_SPD,FCU_Fan_Speed_Sensor_Command,FCU,U7,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U7,NA
44G_U7_FCU_FAULT,FCU_Fault_Sensor,FCU,U7,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U7,NA
44G_U7_HTG_VLV,FCU_Heating_Valve_Percentage_Command,FCU,U7,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U7,NA
44G_U7_RAT,FCU_Return_Air_Temperature_Sensor,FCU,U7,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U7,NA
44G_U7_TEMP_SPT,FCU_Air_Temperature_Setpoint,FCU,U7,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U7,NA
44G_U8_CLG_VLV,FCU_Cooling_Valve_Percentage_Command,FCU,U8,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U8,NA
44G_U8_DAT,FCU_Supply_Air_Temperature_Sensor,FCU,U8,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U8,NA
44G_U8_FAN_SPD,FCU_Fan_Speed_Sensor_Command,FCU,U8,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U8,NA
44G_U8_FCU_FAULT,FCU_Fault_Sensor,FCU,U8,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U8,NA
44G_U8_HTG_VLV,FCU_Heating_Valve_Percentage_Command,FCU,U8,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U8,NA
44G_U8_RAT,FCU_Return_Air_Temperature_Sensor,FCU,U8,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U8,NA
44G_U8_TEMP_SPT,FCU_Air_Temperature_Setpoint,FCU,U8,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U8,NA
44G_U9_CLG_VLV,FCU_Cooling_Valve_Percentage_Command,FCU,U9,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U9,NA
44G_U9_DAT,FCU_Supply_Air_Temperature_Sensor,FCU,U9,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U9,NA
44G_U9_FAN_SPD,FCU_Fan_Speed_Sensor_Command,FCU,U9,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U9,NA
44G_U9_FCU_FAULT,FCU_Fault_Sensor,FCU,U9,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U9,NA
44G_U9_HTG_VLV,FCU_Heating_Valve_Percentage_Command,FCU,U9,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U9,NA
44G_U9_RAT,FCU_Return_Air_Temperature_Sensor,FCU,U9,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U9,NA
44G_U9_TEMP_SPT,FCU_Air_Temperature_Setpoint,FCU,U9,,Dublin,B3,SOR44,GroundFloor,SOR44_G_U9,NA
A10R_GF_LGHT_F1F2F7toF10F15F16,Light_Load_Electric_Meter,Power,A10R,42-GF-L,Dublin,B3,SOR42,GroundFloor,NA,NA
A10R_GF_SRVC_3G067,Socket_Load_Electric_Meter,Power,A10R,42-GF-GS,Dublin,B3,SOR42,GroundFloor,NA,3G067
A10S_GF_FrontAisle_LHS,Light_Load_Electric_Meter,Power,A10S,42-GF-L,Dublin,B3,SOR42,GroundFloor,FrontAisle,NA
A10S_GF_SRVC_PRINTRM_3G078,Socket_Load_Electric_Meter,Power,A10S,42-GF-GS,Dublin,B3,SOR42,GroundFloor,PrintRoom,3G078
A10T_GF_LGHT_MR_3G034,Light_Load_Electric_Meter,Power,A10T,42-GF-L,Dublin,B3,SOR42,GroundFloor,MeetingRoom,3G034
A10T_GF_SRVC_MR_3G080,Socket_Load_Electric_Meter,Power,A10T,42-GF-GS,Dublin,B3,SOR42,GroundFloor,MeetingRoom,3G080
A11R_GF_LGHT_MR_3G079_080,Light_Load_Electric_Meter,Power,A11R,42-GF-L,Dublin,B3,SOR42,GroundFloor,MeetingRoom,3G079
A11S_GF_LGHT_Collab_3G086,Light_Load_Electric_Meter,Power,A11S,42-GF-L,Dublin,B3,SOR42,GroundFloor,CollaborationSpace,3G086
A11T_GF_LGHT_Collab_3G085,Light_Load_Electric_Meter,Power,A11T,42-GF-L,Dublin,B3,SOR42,GroundFloor,CollaborationSpace,3G085
A12R_GF_LGHT_BACKAISLE_Z3,Light_Load_Electric_Meter,Power,A12R,42-GF-L,Dublin,B3,SOR42,GroundFloor,BackAisle,NA
A12S_GF_LGHT_BoardRm,Light_Load_Electric_Meter,Power,A12S,42-GF-L,Dublin,B3,SOR42,GroundFloor,BoardRoom,NA
A12S_GF_SRVC_MR_3G079_080,Socket_Load_Electric_Meter,Power,A12S,42-GF-GS,Dublin,B3,SOR42,GroundFloor,MeetingRoom,3G079
A12T_GF_LGHT_MR_3G082_083,Light_Load_Electric_Meter,Power,A12T,42-GF-L,Dublin,B3,SOR42,GroundFloor,MeetingRoom,3G082
A12T_GF_SRVC_MR_3G075,Socket_Load_Electric_Meter,Power,A12T,42-GF-GS,Dublin,B3,SOR42,GroundFloor,MeetingRoom,3G075
A13R_GF_LGHT_Training_3G077,Light_Load_Electric_Meter,Power,A13R,42-GF-L,Dublin,B3,SOR42,GroundFloor,NA,3G077
A13R_GF_SRVC_MR_3G084,Socket_Load_Electric_Meter,Power,A13R,42-GF-GS,Dublin,B3,SOR42,GroundFloor,MeetingRoom,3G084
A13S_GF_LGHT_MR_075_076,Light_Load_Electric_Meter,Power,A13S,42-GF-L,Dublin,B3,SOR42,GroundFloor,MeetingRoom,75
A13S_GF_SRVC_MR_3G084,Socket_Load_Electric_Meter,Power,A13S,42-GF-GS,Dublin,B3,SOR42,GroundFloor,MeetingRoom,3G084
A13T_GF_LGHT_MIDAISLE_Z3,Light_Load_Electric_Meter,Power,A13T,42-GF-L,Dublin,B3,SOR42,GroundFloor,MiddleAisle,NA
A13T_GF_SRVC_MR_3G083,Socket_Load_Electric_Meter,Power,A13T,42-GF-GS,Dublin,B3,SOR42,GroundFloor,MeetingRoom,3G083
A14R_GF_LGHT_MENWC,Light_Load_Electric_Meter,Power,A14R,42-GF-L,Dublin,B3,SOR42,GroundFloor,MenWC,NA
A14R_GF_SRVC_MR_3G083,Socket_Load_Electric_Meter,Power,A14R,42-GF-GS,Dublin,B3,SOR42,GroundFloor,MeetingRoom,3G083
A14S_GF_LGHT_CR_SHOWER,Light_Load_Electric_Meter,Power,A14S,42-GF-L,Dublin,B3,SOR42,GroundFloor,Shower,CR
A14S_GF_SRVC_Training_3G077,Socket_Load_Electric_Meter,Power,A14S,42-GF-GS,Dublin,B3,SOR42,GroundFloor,Training,3G077
A14T_1F_SRVC_UPSRM,Socket_Load_Electric_Meter,Power,A14T,42-1F-GS,Dublin,B3,SOR42,FirstFloor,UPSRM,NA
A14T_GF_LGHT_FEMWC,Light_Load_Electric_Meter,Power,A14T,42-GF-L,Dublin,B3,SOR42,GroundFloor,FemaleWC,NA
A14T_GF_SRVC_Training_3G077,Socket_Load_Electric_Meter,Power,A14T,42-GF-GS,Dublin,B3,SOR42,GroundFloor,Training,3G077
A15R_GF_LGHT_DISABWC,Light_Load_Electric_Meter,Power,A15R,42-GF-L,Dublin,B3,SOR42,GroundFloor,DisabledWC,NA
A15R_GF_SRVC_Training_3G077,Socket_Load_Electric_Meter,Power,A15R,42-GF-GS,Dublin,B3,SOR42,GroundFloor,Training,3G077
A15S_GF_LGHT_Reception_wlkway1,Light_Load_Electric_Meter,Power,A15S,42-GF-L,Dublin,B3,SOR42,GroundFloor,Reception,Walkway1
A15S_GF_SRVC_Training2_3G077,Socket_Load_Electric_Meter,Power,A15S,42-GF-GS,Dublin,B3,SOR42,GroundFloor,Training,3G077
A15T_GF_LGHT_Reception 1_FRONT,Light_Load_Electric_Meter,Power,A15T,42-GF-L,Dublin,B3,SOR42,GroundFloor,Reception,Front
A15T_GF_SRVC_Training3_3G077,Socket_Load_Electric_Meter,Power,A15T,42-GF-GS,Dublin,B3,SOR42,GroundFloor,Training,3G077
A16R_GF_LGHT_Reception 2_WLKWAY2,Light_Load_Electric_Meter,Power,A16R,42-GF-L,Dublin,B3,SOR42,GroundFloor,Reception,Walkway2
A16R_GF_SRVC_ComputerRm2_076,Socket_Load_Electric_Meter,Power,A16R,42-GF-GS,Dublin,B3,SOR42,GroundFloor,ComputerRoom,NA
A16R_GF_SRVC_ComputerRm3_076,Socket_Load_Electric_Meter,Power,A16R,42-GF-GS,Dublin,B3,SOR42,GroundFloor,ComputerRoom,NA
A16R_GF_SRVC_ComputerRm4_076,Socket_Load_Electric_Meter,Power,A16R,42-GF-GS,Dublin,B3,SOR42,GroundFloor,ComputerRoom,NA
A16R_GF_SRVC_ComputerRm_076,Socket_Load_Electric_Meter,Power,A16R,42-GF-GS,Dublin,B3,SOR42,GroundFloor,ComputerRoom,NA
A16S_GF_LGHT_Reception_MetHal,Light_Load_Electric_Meter,Power,A16S,42-GF-L,Dublin,B3,SOR42,GroundFloor,MetHal,NA
A16T_GF_LGHT_EXPO_WC,Light_Load_Electric_Meter,Power,A16T,42-GF-L,Dublin,B3,SOR42,GroundFloor,ExpoSpace,WC
